time_stamp,pm2.5_atm,pm2.5_aqi
2024-02-25 00:00:00+00:00,9.929602040816327,41.373341836734696
2024-02-26 00:00:00+00:00,19.30576923076923,65.36439375556094
2024-02-27 00:00:00+00:00,11.9518125,49.79921875000001
2024-02-28 00:00:00+00:00,18.240583333333333,63.124255169996495
2024-02-29 00:00:00+00:00,2.6060729166666667,10.858637152777778
2024-03-01 00:00:00+00:00,9.231819444444444,38.46591435185185
2024-03-02 00:00:00+00:00,16.763875,60.01866456361724
2024-03-03 00:00:00+00:00,13.635958333333331,53.44050122677883
2024-03-04 00:00:00+00:00,12.852777777777778,51.79343381236126
2024-03-05 00:00:00+00:00,9.214395833333334,38.393315972222226
2024-03-06 00:00:00+00:00,8.114753472222223,33.81147280092593
2024-03-07 00:00:00+00:00,7.270347222222223,30.29311342592593
2024-03-08 00:00:00+00:00,14.05721527777778,54.32642540016358
2024-03-09 00:00:00+00:00,6.605736111111111,27.523900462962963
2024-03-10 00:00:00+00:00,8.76075,36.503125
2024-03-11 00:00:00+00:00,5.909215277777778,24.621730324074075
2024-03-12 00:00:00+00:00,7.035506944444445,29.314612268518523
2024-03-13 00:00:00+00:00,7.579666666666666,31.581944444444446
2024-03-14 00:00:00+00:00,18.60031597222222,63.880790688164495
2024-03-15 00:00:00+00:00,26.98143402777778,81.50669616777662
2024-03-16 00:00:00+00:00,5.670979166666666,23.62907986111111
2024-03-17 00:00:00+00:00,8.458746527777778,35.24477719907408
2024-03-18 00:00:00+00:00,7.680815972222222,32.00339988425926
2024-03-19 00:00:00+00:00,2.832826388888889,11.803443287037037
2024-03-20 00:00:00+00:00,7.341784722222223,30.59076967592593
2024-03-21 00:00:00+00:00,5.147818181818182,21.449242424242424
2024-03-22 00:00:00+00:00,5.185621527777778,21.606756365740743
2024-03-23 00:00:00+00:00,23.842125,74.90457413249212
2024-03-24 00:00:00+00:00,23.66602083333333,74.53421836663162
2024-03-25 00:00:00+00:00,17.67912847222222,61.943487849047784
2024-03-26 00:00:00+00:00,3.829545138888889,15.956438078703703
2024-03-27 00:00:00+00:00,5.660736111111111,23.586400462962963
2024-03-28 00:00:00+00:00,12.456944444444444,50.96097674962028
2024-03-29 00:00:00+00:00,6.503097222222222,27.09623842592593
2024-03-30 00:00:00+00:00,5.262715277777778,21.927980324074074
2024-03-31 00:00:00+00:00,10.26245138888889,42.76021412037038
2024-04-01 00:00:00+00:00,25.68992013888889,78.79057863068115
2024-04-02 00:00:00+00:00,20.156902777777777,67.1543696693539
2024-04-03 00:00:00+00:00,3.630451388888889,15.126880787037038
2024-04-04 00:00:00+00:00,5.199986111111111,21.6666087962963
2024-04-05 00:00:00+00:00,8.196597222222222,34.152488425925924
2024-04-06 00:00:00+00:00,6.202180555555556,25.842418981481483
2024-04-07 00:00:00+00:00,8.167444444444445,34.03101851851852
2024-04-08 00:00:00+00:00,10.035875,41.81614583333334
2024-04-09 00:00:00+00:00,16.05682986111111,58.53171369318846
2024-04-10 00:00:00+00:00,10.700298611111112,44.5845775462963
2024-04-11 00:00:00+00:00,3.4975555555555555,14.573148148148148
2024-04-12 00:00:00+00:00,4.771559027777778,19.881495949074075
2024-04-13 00:00:00+00:00,6.643034722222222,27.67931134259259
2024-04-14 00:00:00+00:00,8.238753472222221,34.32813946759259
2024-04-15 00:00:00+00:00,8.696874999999999,36.236979166666664
2024-04-16 00:00:00+00:00,14.580041666666666,55.42595513494567
2024-04-17 00:00:00+00:00,20.724659722222224,68.34839058301205
2024-04-18 00:00:00+00:00,22.540104166666666,72.16635997195934
2024-04-19 00:00:00+00:00,20.343520833333333,67.54683666316159
2024-04-20 00:00:00+00:00,20.34843055555556,67.55716205164155
2024-04-21 00:00:00+00:00,3.301152777777778,13.754803240740742
2024-04-22 00:00:00+00:00,4.617520833333334,19.23967013888889
2024-04-23 00:00:00+00:00,6.880833333333333,28.67013888888889
2024-04-24 00:00:00+00:00,7.239284722222223,30.163686342592598
2024-04-25 00:00:00+00:00,9.827840277777778,40.94933449074074
2024-04-26 00:00:00+00:00,14.523215277777776,55.306446430657786
2024-04-27 00:00:00+00:00,11.236930555555556,46.820543981481485
2024-04-28 00:00:00+00:00,11.747923611111112,48.94968171296297
2024-04-29 00:00:00+00:00,8.637597222222222,35.98998842592593
2024-04-30 00:00:00+00:00,7.315430555555555,30.480960648148148
2024-05-01 00:00:00+00:00,9.009125,37.538020833333334
2024-05-02 00:00:00+00:00,14.114506944444445,54.446912606612926
2024-05-03 00:00:00+00:00,10.012277777777776,41.717824074074066
2024-05-04 00:00:00+00:00,10.4074375,43.36432291666667
2024-05-05 00:00:00+00:00,10.65634375,44.401432291666666
2024-05-06 00:00:00+00:00,12.309340277777778,50.650557892277135
2024-05-07 00:00:00+00:00,14.98495138888889,56.277500292090195
2024-05-08 00:00:00+00:00,22.72209027777778,72.54908575768198
2024-05-09 00:00:00+00:00,50.80288194444445,138.73366473406284
2024-05-10 00:00:00+00:00,24.79935763888889,76.91768168010282
2024-05-11 00:00:00+00:00,5.439611111111111,22.665046296296296
2024-05-12 00:00:00+00:00,13.179333333333334,52.48019628461269
2024-05-13 00:00:00+00:00,24.61177083333333,76.5231773571679
2024-05-14 00:00:00+00:00,10.45540972222222,43.564207175925915
2024-05-15 00:00:00+00:00,17.389131944444443,61.33361081902091
2024-05-16 00:00:00+00:00,21.81309027777778,70.63741383339175
2024-05-17 00:00:00+00:00,16.600659722222222,59.67541476808039
2024-05-18 00:00:00+00:00,20.731444444444445,68.36265918915761
2024-05-19 00:00:00+00:00,14.901625,56.10226077812828
2024-05-20 00:00:00+00:00,17.42374305555556,61.4063996962262
2024-05-21 00:00:00+00:00,18.278381944444444,63.203747517233325
2024-05-22 00:00:00+00:00,18.43573611111111,63.53467110643767
2024-05-23 00:00:00+00:00,15.097993055555555,56.51523250379717
2024-05-24 00:00:00+00:00,19.726930555555555,66.25011683607897
2024-05-25 00:00:00+00:00,20.24799305555556,67.34593702535344
2024-05-26 00:00:00+00:00,20.41429861111111,67.69568582778362
2024-05-27 00:00:00+00:00,42.29044444444444,117.88006968261745
2024-05-28 00:00:00+00:00,32.61440625,93.35311514195584
2024-05-29 00:00:00+00:00,13.329354166666668,52.79569751139152
2024-05-30 00:00:00+00:00,19.328152777777778,65.411467461152
2024-05-31 00:00:00+00:00,3.604642361111111,15.019343171296295
2024-06-01 00:00:00+00:00,15.004152777777778,56.317881761888074
2024-06-02 00:00:00+00:00,13.313361111111112,52.76206332515481
2024-06-03 00:00:00+00:00,15.656361111111112,57.68950812010749
2024-06-04 00:00:00+00:00,15.336666666666666,57.01717490361023
2024-06-05 00:00:00+00:00,13.673076388888887,53.518562332048134
2024-06-06 00:00:00+00:00,11.639663194444443,48.49859664351852
2024-06-07 00:00:00+00:00,17.712374999999998,62.01340694006309
2024-06-08 00:00:00+00:00,14.908812500000002,56.11737644584648
2024-06-09 00:00:00+00:00,17.05726388888889,60.63567589671691
2024-06-10 00:00:00+00:00,16.47373611111111,59.40848814113798
2024-06-11 00:00:00+00:00,22.91156944444445,72.9475698095572
2024-06-12 00:00:00+00:00,16.99963888888889,60.51448767379367
2024-06-13 00:00:00+00:00,23.4619375,74.10502103049421
2024-06-14 00:00:00+00:00,20.40145833333333,67.66868208902909
2024-06-15 00:00:00+00:00,28.0849375,83.8274185068349
2024-06-16 00:00:00+00:00,21.81781944444445,70.64735950461504
2024-06-17 00:00:00+00:00,4.5705,19.04375
2024-06-18 00:00:00+00:00,7.999263888888889,33.3302662037037
2024-06-19 00:00:00+00:00,14.198743055555555,54.62406531136815
2024-06-20 00:00:00+00:00,10.117638888888887,42.156828703703695
2024-06-21 00:00:00+00:00,7.623270833333333,31.76362847222222
2024-06-22 00:00:00+00:00,10.33063888888889,43.04432870370371
2024-06-23 00:00:00+00:00,9.022868055555556,37.595283564814814
2024-06-24 00:00:00+00:00,5.198996527777777,21.662485532407405
2024-06-25 00:00:00+00:00,3.8497916666666665,16.04079861111111
2024-06-26 00:00:00+00:00,3.0693125,12.788802083333334
2024-06-27 00:00:00+00:00,6.509701388888889,27.123755787037037
2024-06-28 00:00:00+00:00,13.482888888888889,53.11858862016591
2024-06-29 00:00:00+00:00,7.148569444444444,29.785706018518518
2024-06-30 00:00:00+00:00,6.876513888888889,28.652141203703703
2024-07-01 00:00:00+00:00,11.735298611111112,48.8970775462963
2024-07-02 00:00:00+00:00,18.771541666666664,64.24088678583946
2024-07-03 00:00:00+00:00,19.760527777777774,66.32077345484285
2024-07-04 00:00:00+00:00,10.883923611111111,45.34968171296296
2024-07-05 00:00:00+00:00,9.525770833333333,39.69071180555555
2024-07-06 00:00:00+00:00,7.6904375,32.04348958333333
2024-07-07 00:00:00+00:00,9.879659722222222,41.16524884259259
2024-07-08 00:00:00+00:00,8.8103125,36.70963541666667
2024-07-09 00:00:00+00:00,5.42896875,22.620703125000002
2024-07-10 00:00:00+00:00,9.206423611111113,38.36009837962964
2024-07-11 00:00:00+00:00,16.13313888888889,58.69219534992406
2024-07-12 00:00:00+00:00,20.521340277777774,67.92079974296063
2024-07-13 00:00:00+00:00,22.647604166666667,72.39243778478794
2024-07-14 00:00:00+00:00,15.679996527777778,57.73921456945905
2024-07-15 00:00:00+00:00,12.177277777777778,50.37282392802898
2024-07-16 00:00:00+00:00,8.929340277777778,37.20558449074074
2024-07-17 00:00:00+00:00,8.221590277777779,34.25662615740741
2024-07-18 00:00:00+00:00,4.868527777777778,20.28553240740741
2024-07-19 00:00:00+00:00,9.561215277777778,39.83839699074075
2024-07-20 00:00:00+00:00,14.258354166666669,54.74943042411497
2024-07-21 00:00:00+00:00,16.77195833333333,60.035664213109
2024-07-22 00:00:00+00:00,2.8372916666666668,11.822048611111112
2024-07-23 00:00:00+00:00,4.574347222222222,19.059780092592593
2024-07-24 00:00:00+00:00,3.327958333333333,13.866493055555555
2024-07-25 00:00:00+00:00,5.624388888888889,23.434953703703705
2024-07-26 00:00:00+00:00,7.4216875,30.92369791666667
2024-07-27 00:00:00+00:00,5.800638888888889,24.169328703703705
2024-07-28 00:00:00+00:00,8.346791666666668,34.77829861111112
2024-07-29 00:00:00+00:00,11.355847222222222,47.31603009259259
2024-07-30 00:00:00+00:00,9.20067361111111,38.33614004629629
2024-07-31 00:00:00+00:00,14.489395833333331,55.23532246757799
2024-08-01 00:00:00+00:00,12.180215277777778,50.37900163570511
2024-08-02 00:00:00+00:00,9.747847222222225,40.6160300925926
2024-08-03 00:00:00+00:00,10.19098611111111,42.46244212962963
2024-08-04 00:00:00+00:00,18.36975,63.39589905362776
2024-08-05 00:00:00+00:00,30.75477430555556,89.44221725668888
2024-08-06 00:00:00+00:00,34.42784027777778,97.16685652529503
2024-08-07 00:00:00+00:00,31.091541666666664,90.15045566070802
2024-08-08 00:00:00+00:00,29.357829861111117,86.50437405070687
2024-08-09 00:00:00+00:00,23.009909722222226,73.15438427386377
2024-08-10 00:00:00+00:00,21.700378472222223,70.40037533590373
2024-08-11 00:00:00+00:00,26.639079861111117,80.78670843556492
2024-08-12 00:00:00+00:00,28.328625,84.33990536277602
2024-08-13 00:00:00+00:00,22.51652083333333,72.11676305643182
2024-08-14 00:00:00+00:00,14.53609027777778,55.33352319196168
2024-08-15 00:00:00+00:00,5.769041666666666,24.03767361111111
2024-08-16 00:00:00+00:00,11.183892361111113,46.59955150462964
2024-08-17 00:00:00+00:00,12.609618055555556,51.28205689917046
2024-08-18 00:00:00+00:00,19.097388888888887,64.92615959808388
2024-08-19 00:00:00+00:00,18.743725694444446,64.18238842154457
2024-08-20 00:00:00+00:00,20.45055555555556,67.77193597382873
2024-08-21 00:00:00+00:00,31.861631944444444,91.76999357401566
2024-08-22 00:00:00+00:00,31.60186805555556,91.22369727771937
2024-08-23 00:00:00+00:00,24.21834722222222,75.69578805935272
2024-08-24 00:00:00+00:00,22.34477777777778,71.75557892277135
2024-08-25 00:00:00+00:00,19.375298611111116,65.51061747867743
2024-08-26 00:00:00+00:00,8.506819444444444,35.445081018518515
2024-08-27 00:00:00+00:00,10.177986111111112,42.40827546296297
2024-08-28 00:00:00+00:00,17.807368055555557,62.21318203061106
2024-08-29 00:00:00+00:00,8.559496527777776,35.66456886574073
2024-08-30 00:00:00+00:00,4.439583333333333,18.49826388888889
2024-08-31 00:00:00+00:00,1.6705902777777777,6.9607928240740735
2024-09-01 00:00:00+00:00,4.153847222222222,17.307696759259258
2024-09-02 00:00:00+00:00,6.635826388888889,27.649276620370372
2024-09-03 00:00:00+00:00,17.124875,60.777865404837016
2024-09-04 00:00:00+00:00,16.105798611111112,58.634697394555445
2024-09-05 00:00:00+00:00,11.4896875,47.87369791666667
2024-09-06 00:00:00+00:00,3.510520833333333,14.62717013888889
2024-09-07 00:00:00+00:00,9.625298611111113,40.10541087962964
2024-09-08 00:00:00+00:00,11.645291666666669,48.522048611111124
2024-09-09 00:00:00+00:00,6.765017361111111,28.187572337962965
2024-09-10 00:00:00+00:00,12.081819444444443,50.172070335319546
2024-09-11 00:00:00+00:00,4.481743055555556,18.673929398148154
2024-09-12 00:00:00+00:00,8.634510416666666,35.97712673611111
2024-09-13 00:00:00+00:00,12.530715277777778,51.11612045799743
2024-09-14 00:00:00+00:00,13.531,53.21976866456362
2024-09-15 00:00:00+00:00,14.211503472222224,54.65090109825915
2024-09-16 00:00:00+00:00,14.784576388888889,55.85610176422479
2024-09-17 00:00:00+00:00,15.142784722222224,56.60943159247576
2024-09-18 00:00:00+00:00,18.3608125,63.37710304942166
2024-09-19 00:00:00+00:00,15.311319444444443,56.96386844257506
2024-09-20 00:00:00+00:00,16.660298611111113,59.800838298866694
2024-09-21 00:00:00+00:00,23.03125,73.19926393270242
2024-09-22 00:00:00+00:00,16.051236111111113,58.51994976048604
2024-09-23 00:00:00+00:00,14.846222222222224,55.9857459983643
2024-09-24 00:00:00+00:00,12.87459375,51.839313880126184
2024-09-25 00:00:00+00:00,9.751875,40.6328125
2024-09-26 00:00:00+00:00,10.31970138888889,42.99875578703704
2024-09-27 00:00:00+00:00,15.410215277777777,57.17185126767146
2024-09-28 00:00:00+00:00,15.188916666666668,56.70644935155976
2024-09-29 00:00:00+00:00,13.365756944444446,52.87225435214395
2024-09-30 00:00:00+00:00,15.348951388888889,57.04301028157495
2024-10-01 00:00:00+00:00,22.648423611111117,72.39416111695293
2024-10-02 00:00:00+00:00,19.303163194444444,65.35891313237528
2024-10-03 00:00:00+00:00,15.294552083333334,56.92860585348756
2024-10-04 00:00:00+00:00,16.293284722222225,59.02898995209721
2024-10-05 00:00:00+00:00,11.485923611111112,47.8580150462963
2024-10-06 00:00:00+00:00,12.98996875,52.08195320715036
2024-10-07 00:00:00+00:00,15.4056875,57.16232912723449
2024-10-08 00:00:00+00:00,16.30248611111111,59.04834092767847
2024-10-09 00:00:00+00:00,22.58336111111111,72.25733146395606
2024-10-10 00:00:00+00:00,42.43385416666667,118.23139188306386
2024-10-11 00:00:00+00:00,18.11754861111111,62.86550706858278
2024-10-12 00:00:00+00:00,19.8795,66.57097791798108
2024-10-13 00:00:00+00:00,12.039451388888889,50.082968220586515
2024-10-14 00:00:00+00:00,8.306243055555555,34.609346064814815
2024-10-15 00:00:00+00:00,15.615340277777776,57.60323928028975
2024-10-16 00:00:00+00:00,8.173194444444444,34.054976851851855
2024-10-17 00:00:00+00:00,5.169097222222223,21.537905092592595
2024-10-18 00:00:00+00:00,13.378170138888889,52.8983599135413
2024-10-19 00:00:00+00:00,11.963013888888888,49.8458912037037
2024-10-20 00:00:00+00:00,13.607152777777776,53.37992171982708
2024-10-21 00:00:00+00:00,16.292639860139857,59.02763377526784
2024-10-22 00:00:00+00:00,15.429284722222222,57.21195525178175
2024-10-23 00:00:00+00:00,11.699586805555557,48.748278356481485
2024-10-24 00:00:00+00:00,11.026076388888889,45.9419849537037
2024-10-25 00:00:00+00:00,9.041319444444444,37.67216435185185
2024-10-26 00:00:00+00:00,13.815479166666668,53.81804241149667
2024-10-27 00:00:00+00:00,21.907722222222223,70.83642948942634
2024-10-28 00:00:00+00:00,16.60845833333333,59.691815632667364
2024-10-29 00:00:00+00:00,16.922208333333334,60.35164738871364
2024-10-30 00:00:00+00:00,13.041006944444444,52.1892890524594
2024-10-31 00:00:00+00:00,8.032520833333333,33.468836805555554
